date_id,Year,Month,Dayweek,Day of week,Holiday Indicator
D1,2024,12,Friday,Weekday,Christmas
D2,2024,12,Friday,Weekday,Non-Holiday
D3,2024,12,Monday,Weekday,Non-Holiday
D4,2024,12,Monday,Weekday,Christmas
D5,2024,12,Saturday,Weekend,Non-Holiday
D6,2024,12,Saturday,Weekend,Christmas
D7,2024,12,Sunday,Weekend,Non-Holiday
D8,2024,12,Sunday,Weekend,Christmas
D9,2024,12,Thursday,Weekday,Non-Holiday
D10,2024,12,Thursday,Weekday,Christmas
D11,2024,12,Tuesday,Weekday,Christmas
D12,2024,12,Tuesday,Weekday,Non-Holiday
D13,2024,12,Wednesday,Weekday,Christmas
D14,2024,12,Wednesday,Weekday,Non-Holiday
D15,2024,11,Friday,Weekday,Non-Holiday
D16,2024,11,Monday,Weekday,Non-Holiday
D17,2024,11,Saturday,Weekend,Non-Holiday
D18,2024,11,Sunday,Weekend,Non-Holiday
D19,2024,11,Thursday,Weekday,Non-Holiday
D20,2024,11,Tuesday,Weekday,Non-Holiday
D21,2024,11,Wednesday,Weekday,Non-Holiday
D22,2024,10,Friday,Weekday,Non-Holiday
D23,2024,10,Monday,Weekday,Non-Holiday
D24,2024,10,Saturday,Weekend,Non-Holiday
D25,2024,10,Sunday,Weekend,Non-Holiday
D26,2024,10,Thursday,Weekday,Non-Holiday
D27,2024,10,Tuesday,Weekday,Non-Holiday
D28,2024,10,Wednesday,Weekday,Non-Holiday
D29,2024,9,Friday,Weekday,Non-Holiday
D30,2024,9,Monday,Weekday,Non-Holiday
D31,2024,9,Saturday,Weekend,Non-Holiday
D32,2024,9,Sunday,Weekend,Non-Holiday
D33,2024,9,Thursday,Weekday,Non-Holiday
D34,2024,9,Tuesday,Weekday,Non-Holiday
D35,2024,9,Wednesday,Weekday,Non-Holiday
D36,2024,8,Friday,Weekday,Non-Holiday
D37,2024,8,Monday,Weekday,Non-Holiday
D38,2024,8,Saturday,Weekend,Non-Holiday
D39,2024,8,Sunday,Weekend,Non-Holiday
D40,2024,8,Thursday,Weekday,Non-Holiday
D41,2024,8,Tuesday,Weekday,Non-Holiday
D42,2024,8,Wednesday,Weekday,Non-Holiday
D43,2024,7,Friday,Weekday,Non-Holiday
D44,2024,7,Monday,Weekday,Non-Holiday
D45,2024,7,Saturday,Weekend,Non-Holiday
D46,2024,7,Sunday,Weekend,Non-Holiday
D47,2024,7,Thursday,Weekday,Non-Holiday
D48,2024,7,Tuesday,Weekday,Non-Holiday
D49,2024,7,Wednesday,Weekday,Non-Holiday
D50,2024,6,Friday,Weekday,Non-Holiday
D51,2024,6,Monday,Weekday,Non-Holiday
D52,2024,6,Saturday,Weekend,Non-Holiday
D53,2024,6,Sunday,Weekend,Non-Holiday
D54,2024,6,Thursday,Weekday,Non-Holiday
D55,2024,6,Tuesday,Weekday,Non-Holiday
D56,2024,6,Wednesday,Weekday,Non-Holiday
D57,2024,5,Friday,Weekday,Non-Holiday
D58,2024,5,Monday,Weekday,Non-Holiday
D59,2024,5,Saturday,Weekend,Non-Holiday
D60,2024,5,Sunday,Weekend,Non-Holiday
D61,2024,5,Thursday,Weekday,Non-Holiday
D62,2024,5,Tuesday,Weekday,Non-Holiday
D63,2024,5,Wednesday,Weekday,Non-Holiday
D64,2024,4,Friday,Weekday,Non-Holiday
D65,2024,4,Monday,Weekday,Non-Holiday
D66,2024,4,Monday,Weekday,Easter
D67,2024,4,Saturday,Weekend,Non-Holiday
D68,2024,4,Sunday,Weekend,Non-Holiday
D69,2024,4,Thursday,Weekday,Non-Holiday
D70,2024,4,Tuesday,Weekday,Non-Holiday
D71,2024,4,Wednesday,Weekday,Non-Holiday
D72,2024,3,Friday,Weekday,Non-Holiday
D73,2024,3,Friday,Weekday,Easter
D74,2024,3,Monday,Weekday,Non-Holiday
D75,2024,3,Saturday,Weekend,Non-Holiday
D76,2024,3,Saturday,Weekend,Easter
D77,2024,3,Sunday,Weekend,Non-Holiday
D78,2024,3,Sunday,Weekend,Easter
D79,2024,3,Thursday,Weekday,Non-Holiday
D80,2024,3,Thursday,Weekday,Easter
D81,2024,3,Tuesday,Weekday,Non-Holiday
D82,2024,3,Wednesday,Weekday,Non-Holiday
D83,2024,2,Friday,Weekday,Non-Holiday
D84,2024,2,Monday,Weekday,Non-Holiday
D85,2024,2,Saturday,Weekend,Non-Holiday
D86,2024,2,Sunday,Weekend,Non-Holiday
D87,2024,2,Thursday,Weekday,Non-Holiday
D88,2024,2,Tuesday,Weekday,Non-Holiday
D89,2024,2,Wednesday,Weekday,Non-Holiday
D90,2024,1,Friday,Weekday,Non-Holiday
D91,2024,1,Monday,Weekday,Non-Holiday
D92,2024,1,Monday,Weekday,Christmas
D93,2024,1,Saturday,Weekend,Non-Holiday
D94,2024,1,Sunday,Weekend,Non-Holiday
D95,2024,1,Thursday,Weekday,Non-Holiday
D96,2024,1,Tuesday,Weekday,Non-Holiday
D97,2024,1,Tuesday,Weekday,Christmas
D98,2024,1,Wednesday,Weekday,Non-Holiday
D99,2024,1,Wednesday,Weekday,Christmas
D100,2023,12,Friday,Weekday,Christmas
D101,2023,12,Friday,Weekday,Non-Holiday
D102,2023,12,Monday,Weekday,Christmas
D103,2023,12,Monday,Weekday,Non-Holiday
D104,2023,12,Saturday,Weekend,Christmas
D105,2023,12,Saturday,Weekend,Non-Holiday
D106,2023,12,Sunday,Weekend,Non-Holiday
D107,2023,12,Sunday,Weekend,Christmas
D108,2023,12,Thursday,Weekday,Non-Holiday
D109,2023,12,Thursday,Weekday,Christmas
D110,2023,12,Tuesday,Weekday,Non-Holiday
D111,2023,12,Tuesday,Weekday,Christmas
D112,2023,12,Wednesday,Weekday,Christmas
D113,2023,12,Wednesday,Weekday,Non-Holiday
D114,2023,11,Friday,Weekday,Non-Holiday
D115,2023,11,Monday,Weekday,Non-Holiday
D116,2023,11,Saturday,Weekend,Non-Holiday
D117,2023,11,Sunday,Weekend,Non-Holiday
D118,2023,11,Thursday,Weekday,Non-Holiday
D119,2023,11,Tuesday,Weekday,Non-Holiday
D120,2023,11,Wednesday,Weekday,Non-Holiday
D121,2023,10,Friday,Weekday,Non-Holiday
D122,2023,10,Monday,Weekday,Non-Holiday
D123,2023,10,Saturday,Weekend,Non-Holiday
D124,2023,10,Sunday,Weekend,Non-Holiday
D125,2023,10,Thursday,Weekday,Non-Holiday
D126,2023,10,Tuesday,Weekday,Non-Holiday
D127,2023,10,Wednesday,Weekday,Non-Holiday
D128,2023,9,Friday,Weekday,Non-Holiday
D129,2023,9,Monday,Weekday,Non-Holiday
D130,2023,9,Saturday,Weekend,Non-Holiday
D131,2023,9,Sunday,Weekend,Non-Holiday
D132,2023,9,Thursday,Weekday,Non-Holiday
D133,2023,9,Tuesday,Weekday,Non-Holiday
D134,2023,9,Wednesday,Weekday,Non-Holiday
D135,2023,8,Friday,Weekday,Non-Holiday
D136,2023,8,Monday,Weekday,Non-Holiday
D137,2023,8,Saturday,Weekend,Non-Holiday
D138,2023,8,Sunday,Weekend,Non-Holiday
D139,2023,8,Thursday,Weekday,Non-Holiday
D140,2023,8,Tuesday,Weekday,Non-Holiday
D141,2023,8,Wednesday,Weekday,Non-Holiday
D142,2023,7,Friday,Weekday,Non-Holiday
D143,2023,7,Monday,Weekday,Non-Holiday
D144,2023,7,Saturday,Weekend,Non-Holiday
D145,2023,7,Sunday,Weekend,Non-Holiday
D146,2023,7,Thursday,Weekday,Non-Holiday
D147,2023,7,Tuesday,Weekday,Non-Holiday
D148,2023,7,Wednesday,Weekday,Non-Holiday
D149,2023,6,Friday,Weekday,Non-Holiday
D150,2023,6,Monday,Weekday,Non-Holiday
D151,2023,6,Saturday,Weekend,Non-Holiday
D152,2023,6,Sunday,Weekend,Non-Holiday
D153,2023,6,Thursday,Weekday,Non-Holiday
D154,2023,6,Tuesday,Weekday,Non-Holiday
D155,2023,6,Wednesday,Weekday,Non-Holiday
D156,2023,5,Friday,Weekday,Non-Holiday
D157,2023,5,Monday,Weekday,Non-Holiday
D158,2023,5,Saturday,Weekend,Non-Holiday
D159,2023,5,Sunday,Weekend,Non-Holiday
D160,2023,5,Thursday,Weekday,Non-Holiday
D161,2023,5,Tuesday,Weekday,Non-Holiday
D162,2023,5,Wednesday,Weekday,Non-Holiday
D163,2023,4,Friday,Weekday,Easter
D164,2023,4,Friday,Weekday,Non-Holiday
D165,2023,4,Monday,Weekday,Non-Holiday
D166,2023,4,Monday,Weekday,Easter
D167,2023,4,Saturday,Weekend,Non-Holiday
D168,2023,4,Saturday,Weekend,Easter
D169,2023,4,Sunday,Weekend,Easter
D170,2023,4,Sunday,Weekend,Non-Holiday
D171,2023,4,Thursday,Weekday,Easter
D172,2023,4,Thursday,Weekday,Non-Holiday
D173,2023,4,Tuesday,Weekday,Non-Holiday
D174,2023,4,Wednesday,Weekday,Non-Holiday
D175,2023,3,Friday,Weekday,Non-Holiday
D176,2023,3,Monday,Weekday,Non-Holiday
D177,2023,3,Saturday,Weekend,Non-Holiday
D178,2023,3,Sunday,Weekend,Non-Holiday
D179,2023,3,Thursday,Weekday,Non-Holiday
D180,2023,3,Tuesday,Weekday,Non-Holiday
D181,2023,3,Wednesday,Weekday,Non-Holiday
D182,2023,2,Friday,Weekday,Non-Holiday
D183,2023,2,Monday,Weekday,Non-Holiday
D184,2023,2,Saturday,Weekend,Non-Holiday
D185,2023,2,Sunday,Weekend,Non-Holiday
D186,2023,2,Thursday,Weekday,Non-Holiday
D187,2023,2,Tuesday,Weekday,Non-Holiday
D188,2023,2,Wednesday,Weekday,Non-Holiday
D189,2023,1,Friday,Weekday,Non-Holiday
D190,2023,1,Monday,Weekday,Christmas
D191,2023,1,Monday,Weekday,Non-Holiday
D192,2023,1,Saturday,Weekend,Non-Holiday
D193,2023,1,Sunday,Weekend,Non-Holiday
D194,2023,1,Sunday,Weekend,Christmas
D195,2023,1,Thursday,Weekday,Non-Holiday
D196,2023,1,Tuesday,Weekday,Non-Holiday
D197,2023,1,Tuesday,Weekday,Christmas
D198,2023,1,Wednesday,Weekday,Non-Holiday
D199,2022,12,Friday,Weekday,Christmas
D200,2022,12,Friday,Weekday,Non-Holiday
D201,2022,12,Monday,Weekday,Non-Holiday
D202,2022,12,Saturday,Weekend,Non-Holiday
D203,2022,12,Saturday,Weekend,Christmas
D204,2022,12,Sunday,Weekend,Non-Holiday
D205,2022,12,Sunday,Weekend,Christmas
D206,2022,12,Thursday,Weekday,Non-Holiday
D207,2022,12,Thursday,Weekday,Christmas
D208,2022,12,Tuesday,Weekday,Christmas
D209,2022,12,Tuesday,Weekday,Non-Holiday
D210,2022,12,Wednesday,Weekday,Non-Holiday
D211,2022,12,Wednesday,Weekday,Christmas
D212,2022,11,Friday,Weekday,Non-Holiday
D213,2022,11,Monday,Weekday,Non-Holiday
D214,2022,11,Saturday,Weekend,Non-Holiday
D215,2022,11,Sunday,Weekend,Non-Holiday
D216,2022,11,Thursday,Weekday,Non-Holiday
D217,2022,11,Tuesday,Weekday,Non-Holiday
D218,2022,11,Wednesday,Weekday,Non-Holiday
D219,2022,10,Friday,Weekday,Non-Holiday
D220,2022,10,Monday,Weekday,Non-Holiday
D221,2022,10,Saturday,Weekend,Non-Holiday
D222,2022,10,Sunday,Weekend,Non-Holiday
D223,2022,10,Thursday,Weekday,Non-Holiday
D224,2022,10,Tuesday,Weekday,Non-Holiday
D225,2022,10,Wednesday,Weekday,Non-Holiday
D226,2022,9,Friday,Weekday,Non-Holiday
D227,2022,9,Monday,Weekday,Non-Holiday
D228,2022,9,Saturday,Weekend,Non-Holiday
D229,2022,9,Sunday,Weekend,Non-Holiday
D230,2022,9,Thursday,Weekday,Non-Holiday
D231,2022,9,Tuesday,Weekday,Non-Holiday
D232,2022,9,Wednesday,Weekday,Non-Holiday
D233,2022,8,Friday,Weekday,Non-Holiday
D234,2022,8,Monday,Weekday,Non-Holiday
D235,2022,8,Saturday,Weekend,Non-Holiday
D236,2022,8,Sunday,Weekend,Non-Holiday
D237,2022,8,Thursday,Weekday,Non-Holiday
D238,2022,8,Tuesday,Weekday,Non-Holiday
D239,2022,8,Wednesday,Weekday,Non-Holiday
D240,2022,7,Friday,Weekday,Non-Holiday
D241,2022,7,Monday,Weekday,Non-Holiday
D242,2022,7,Saturday,Weekend,Non-Holiday
D243,2022,7,Sunday,Weekend,Non-Holiday
D244,2022,7,Thursday,Weekday,Non-Holiday
D245,2022,7,Tuesday,Weekday,Non-Holiday
D246,2022,7,Wednesday,Weekday,Non-Holiday
D247,2022,6,Friday,Weekday,Non-Holiday
D248,2022,6,Monday,Weekday,Non-Holiday
D249,2022,6,Saturday,Weekend,Non-Holiday
D250,2022,6,Sunday,Weekend,Non-Holiday
D251,2022,6,Thursday,Weekday,Non-Holiday
D252,2022,6,Tuesday,Weekday,Non-Holiday
D253,2022,6,Wednesday,Weekday,Non-Holiday
D254,2022,5,Friday,Weekday,Non-Holiday
D255,2022,5,Monday,Weekday,Non-Holiday
D256,2022,5,Saturday,Weekend,Non-Holiday
D257,2022,5,Sunday,Weekend,Non-Holiday
D258,2022,5,Thursday,Weekday,Non-Holiday
D259,2022,5,Tuesday,Weekday,Non-Holiday
D260,2022,5,Wednesday,Weekday,Non-Holiday
D261,2022,4,Friday,Weekday,Non-Holiday
D262,2022,4,Friday,Weekday,Easter
D263,2022,4,Monday,Weekday,Non-Holiday
D264,2022,4,Monday,Weekday,Easter
D265,2022,4,Saturday,Weekend,Easter
D266,2022,4,Saturday,Weekend,Non-Holiday
D267,2022,4,Sunday,Weekend,Non-Holiday
D268,2022,4,Sunday,Weekend,Easter
D269,2022,4,Thursday,Weekday,Easter
D270,2022,4,Thursday,Weekday,Non-Holiday
D271,2022,4,Tuesday,Weekday,Non-Holiday
D272,2022,4,Wednesday,Weekday,Non-Holiday
D273,2022,3,Friday,Weekday,Non-Holiday
D274,2022,3,Monday,Weekday,Non-Holiday
D275,2022,3,Saturday,Weekend,Non-Holiday
D276,2022,3,Sunday,Weekend,Non-Holiday
D277,2022,3,Thursday,Weekday,Non-Holiday
D278,2022,3,Tuesday,Weekday,Non-Holiday
D279,2022,3,Wednesday,Weekday,Non-Holiday
D280,2022,2,Friday,Weekday,Non-Holiday
D281,2022,2,Monday,Weekday,Non-Holiday
D282,2022,2,Saturday,Weekend,Non-Holiday
D283,2022,2,Sunday,Weekend,Non-Holiday
D284,2022,2,Thursday,Weekday,Non-Holiday
D285,2022,2,Tuesday,Weekday,Non-Holiday
D286,2022,2,Wednesday,Weekday,Non-Holiday
D287,2022,1,Friday,Weekday,Non-Holiday
D288,2022,1,Monday,Weekday,Christmas
D289,2022,1,Monday,Weekday,Non-Holiday
D290,2022,1,Saturday,Weekend,Non-Holiday
D291,2022,1,Saturday,Weekend,Christmas
D292,2022,1,Sunday,Weekend,Christmas
D293,2022,1,Sunday,Weekend,Non-Holiday
D294,2022,1,Thursday,Weekday,Non-Holiday
D295,2022,1,Tuesday,Weekday,Non-Holiday
D296,2022,1,Wednesday,Weekday,Non-Holiday
D297,2021,12,Friday,Weekday,Non-Holiday
D298,2021,12,Friday,Weekday,Christmas
D299,2021,12,Monday,Weekday,Non-Holiday
D300,2021,12,Monday,Weekday,Christmas
D301,2021,12,Saturday,Weekend,Non-Holiday
D302,2021,12,Saturday,Weekend,Christmas
D303,2021,12,Sunday,Weekend,Non-Holiday
D304,2021,12,Sunday,Weekend,Christmas
D305,2021,12,Thursday,Weekday,Christmas
D306,2021,12,Thursday,Weekday,Non-Holiday
D307,2021,12,Tuesday,Weekday,Non-Holiday
D308,2021,12,Tuesday,Weekday,Christmas
D309,2021,12,Wednesday,Weekday,Non-Holiday
D310,2021,12,Wednesday,Weekday,Christmas
D311,2021,11,Friday,Weekday,Non-Holiday
D312,2021,11,Monday,Weekday,Non-Holiday
D313,2021,11,Saturday,Weekend,Non-Holiday
D314,2021,11,Sunday,Weekend,Non-Holiday
D315,2021,11,Thursday,Weekday,Non-Holiday
D316,2021,11,Tuesday,Weekday,Non-Holiday
D317,2021,11,Wednesday,Weekday,Non-Holiday
D318,2021,10,Friday,Weekday,Non-Holiday
D319,2021,10,Monday,Weekday,Non-Holiday
D320,2021,10,Saturday,Weekend,Non-Holiday
D321,2021,10,Sunday,Weekend,Non-Holiday
D322,2021,10,Thursday,Weekday,Non-Holiday
D323,2021,10,Tuesday,Weekday,Non-Holiday
D324,2021,10,Wednesday,Weekday,Non-Holiday
D325,2021,9,Friday,Weekday,Non-Holiday
D326,2021,9,Monday,Weekday,Non-Holiday
D327,2021,9,Saturday,Weekend,Non-Holiday
D328,2021,9,Sunday,Weekend,Non-Holiday
D329,2021,9,Thursday,Weekday,Non-Holiday
D330,2021,9,Tuesday,Weekday,Non-Holiday
D331,2021,9,Wednesday,Weekday,Non-Holiday
D332,2021,8,Friday,Weekday,Non-Holiday
D333,2021,8,Monday,Weekday,Non-Holiday
D334,2021,8,Saturday,Weekend,Non-Holiday
D335,2021,8,Sunday,Weekend,Non-Holiday
D336,2021,8,Thursday,Weekday,Non-Holiday
D337,2021,8,Tuesday,Weekday,Non-Holiday
D338,2021,8,Wednesday,Weekday,Non-Holiday
D339,2021,7,Friday,Weekday,Non-Holiday
D340,2021,7,Monday,Weekday,Non-Holiday
D341,2021,7,Saturday,Weekend,Non-Holiday
D342,2021,7,Sunday,Weekend,Non-Holiday
D343,2021,7,Thursday,Weekday,Non-Holiday
D344,2021,7,Tuesday,Weekday,Non-Holiday
D345,2021,7,Wednesday,Weekday,Non-Holiday
D346,2021,6,Friday,Weekday,Non-Holiday
D347,2021,6,Monday,Weekday,Non-Holiday
D348,2021,6,Saturday,Weekend,Non-Holiday
D349,2021,6,Sunday,Weekend,Non-Holiday
D350,2021,6,Thursday,Weekday,Non-Holiday
D351,2021,6,Tuesday,Weekday,Non-Holiday
D352,2021,6,Wednesday,Weekday,Non-Holiday
D353,2021,5,Friday,Weekday,Non-Holiday
D354,2021,5,Monday,Weekday,Non-Holiday
D355,2021,5,Saturday,Weekend,Non-Holiday
D356,2021,5,Sunday,Weekend,Non-Holiday
D357,2021,5,Thursday,Weekday,Non-Holiday
D358,2021,5,Tuesday,Weekday,Non-Holiday
D359,2021,5,Wednesday,Weekday,Non-Holiday
D360,2021,4,Friday,Weekday,Easter
D361,2021,4,Friday,Weekday,Non-Holiday
D362,2021,4,Monday,Weekday,Non-Holiday
D363,2021,4,Monday,Weekday,Easter
D364,2021,4,Saturday,Weekend,Non-Holiday
D365,2021,4,Saturday,Weekend,Easter
D366,2021,4,Sunday,Weekend,Non-Holiday
D367,2021,4,Sunday,Weekend,Easter
D368,2021,4,Thursday,Weekday,Easter
D369,2021,4,Thursday,Weekday,Non-Holiday
D370,2021,4,Tuesday,Weekday,Non-Holiday
D371,2021,4,Wednesday,Weekday,Non-Holiday
D372,2021,3,Friday,Weekday,Non-Holiday
D373,2021,3,Monday,Weekday,Non-Holiday
D374,2021,3,Saturday,Weekend,Non-Holiday
D375,2021,3,Sunday,Weekend,Non-Holiday
D376,2021,3,Thursday,Weekday,Non-Holiday
D377,2021,3,Tuesday,Weekday,Non-Holiday
D378,2021,3,Wednesday,Weekday,Non-Holiday
D379,2021,2,Friday,Weekday,Non-Holiday
D380,2021,2,Monday,Weekday,Non-Holiday
D381,2021,2,Saturday,Weekend,Non-Holiday
D382,2021,2,Sunday,Weekend,Non-Holiday
D383,2021,2,Thursday,Weekday,Non-Holiday
D384,2021,2,Tuesday,Weekday,Non-Holiday
D385,2021,2,Wednesday,Weekday,Non-Holiday
D386,2021,1,Friday,Weekday,Non-Holiday
D387,2021,1,Friday,Weekday,Christmas
D388,2021,1,Monday,Weekday,Non-Holiday
D389,2021,1,Saturday,Weekend,Non-Holiday
D390,2021,1,Sunday,Weekend,Non-Holiday
D391,2021,1,Sunday,Weekend,Christmas
D392,2021,1,Thursday,Weekday,Non-Holiday
D393,2021,1,Tuesday,Weekday,Non-Holiday
D394,2021,1,Wednesday,Weekday,Non-Holiday
D395,2020,12,Friday,Weekday,Non-Holiday
D396,2020,12,Friday,Weekday,Christmas
D397,2020,12,Monday,Weekday,Christmas
D398,2020,12,Monday,Weekday,Non-Holiday
D399,2020,12,Saturday,Weekend,Non-Holiday
D400,2020,12,Sunday,Weekend,Non-Holiday
D401,2020,12,Sunday,Weekend,Christmas
D402,2020,12,Thursday,Weekday,Christmas
D403,2020,12,Thursday,Weekday,Non-Holiday
D404,2020,12,Tuesday,Weekday,Christmas
D405,2020,12,Tuesday,Weekday,Non-Holiday
D406,2020,12,Wednesday,Weekday,Christmas
D407,2020,12,Wednesday,Weekday,Non-Holiday
D408,2020,11,Friday,Weekday,Non-Holiday
D409,2020,11,Monday,Weekday,Non-Holiday
D410,2020,11,Saturday,Weekend,Non-Holiday
D411,2020,11,Sunday,Weekend,Non-Holiday
D412,2020,11,Thursday,Weekday,Non-Holiday
D413,2020,11,Tuesday,Weekday,Non-Holiday
D414,2020,11,Wednesday,Weekday,Non-Holiday
D415,2020,10,Friday,Weekday,Non-Holiday
D416,2020,10,Monday,Weekday,Non-Holiday
D417,2020,10,Saturday,Weekend,Non-Holiday
D418,2020,10,Sunday,Weekend,Non-Holiday
D419,2020,10,Thursday,Weekday,Non-Holiday
D420,2020,10,Tuesday,Weekday,Non-Holiday
D421,2020,10,Wednesday,Weekday,Non-Holiday
D422,2020,9,Friday,Weekday,Non-Holiday
D423,2020,9,Monday,Weekday,Non-Holiday
D424,2020,9,Saturday,Weekend,Non-Holiday
D425,2020,9,Sunday,Weekend,Non-Holiday
D426,2020,9,Thursday,Weekday,Non-Holiday
D427,2020,9,Tuesday,Weekday,Non-Holiday
D428,2020,9,Wednesday,Weekday,Non-Holiday
D429,2020,8,Friday,Weekday,Non-Holiday
D430,2020,8,Monday,Weekday,Non-Holiday
D431,2020,8,Saturday,Weekend,Non-Holiday
D432,2020,8,Sunday,Weekend,Non-Holiday
D433,2020,8,Thursday,Weekday,Non-Holiday
D434,2020,8,Tuesday,Weekday,Non-Holiday
D435,2020,8,Wednesday,Weekday,Non-Holiday
D436,2020,7,Friday,Weekday,Non-Holiday
D437,2020,7,Monday,Weekday,Non-Holiday
D438,2020,7,Saturday,Weekend,Non-Holiday
D439,2020,7,Sunday,Weekend,Non-Holiday
D440,2020,7,Thursday,Weekday,Non-Holiday
D441,2020,7,Tuesday,Weekday,Non-Holiday
D442,2020,7,Wednesday,Weekday,Non-Holiday
D443,2020,6,Friday,Weekday,Non-Holiday
D444,2020,6,Monday,Weekday,Non-Holiday
D445,2020,6,Saturday,Weekend,Non-Holiday
D446,2020,6,Sunday,Weekend,Non-Holiday
D447,2020,6,Thursday,Weekday,Non-Holiday
D448,2020,6,Tuesday,Weekday,Non-Holiday
D449,2020,6,Wednesday,Weekday,Non-Holiday
D450,2020,5,Friday,Weekday,Non-Holiday
D451,2020,5,Monday,Weekday,Non-Holiday
D452,2020,5,Saturday,Weekend,Non-Holiday
D453,2020,5,Sunday,Weekend,Non-Holiday
D454,2020,5,Thursday,Weekday,Non-Holiday
D455,2020,5,Tuesday,Weekday,Non-Holiday
D456,2020,5,Wednesday,Weekday,Non-Holiday
D457,2020,4,Friday,Weekday,Non-Holiday
D458,2020,4,Friday,Weekday,Easter
D459,2020,4,Monday,Weekday,Non-Holiday
D460,2020,4,Saturday,Weekend,Non-Holiday
D461,2020,4,Saturday,Weekend,Easter
D462,2020,4,Sunday,Weekend,Non-Holiday
D463,2020,4,Sunday,Weekend,Easter
D464,2020,4,Thursday,Weekday,Non-Holiday
D465,2020,4,Tuesday,Weekday,Non-Holiday
D466,2020,4,Wednesday,Weekday,Non-Holiday
D467,2020,3,Friday,Weekday,Non-Holiday
D468,2020,3,Monday,Weekday,Non-Holiday
D469,2020,3,Saturday,Weekend,Non-Holiday
D470,2020,3,Sunday,Weekend,Non-Holiday
D471,2020,3,Thursday,Weekday,Non-Holiday
D472,2020,3,Tuesday,Weekday,Non-Holiday
D473,2020,3,Wednesday,Weekday,Non-Holiday
D474,2020,2,Friday,Weekday,Non-Holiday
D475,2020,2,Monday,Weekday,Non-Holiday
D476,2020,2,Saturday,Weekend,Non-Holiday
D477,2020,2,Sunday,Weekend,Non-Holiday
D478,2020,2,Thursday,Weekday,Non-Holiday
D479,2020,2,Tuesday,Weekday,Non-Holiday
D480,2020,2,Wednesday,Weekday,Non-Holiday
D481,2020,1,Friday,Weekday,Non-Holiday
D482,2020,1,Friday,Weekday,Christmas
D483,2020,1,Monday,Weekday,Non-Holiday
D484,2020,1,Saturday,Weekend,Non-Holiday
D485,2020,1,Sunday,Weekend,Non-Holiday
D486,2020,1,Thursday,Weekday,Non-Holiday
D487,2020,1,Thursday,Weekday,Christmas
D488,2020,1,Tuesday,Weekday,Non-Holiday
D489,2020,1,Wednesday,Weekday,Non-Holiday
D490,2020,1,Wednesday,Weekday,Christmas
D491,2019,12,Friday,Weekday,Christmas
D492,2019,12,Friday,Weekday,Non-Holiday
D493,2019,12,Monday,Weekday,Non-Holiday
D494,2019,12,Monday,Weekday,Christmas
D495,2019,12,Saturday,Weekend,Non-Holiday
D496,2019,12,Saturday,Weekend,Christmas
D497,2019,12,Sunday,Weekend,Non-Holiday
D498,2019,12,Sunday,Weekend,Christmas
D499,2019,12,Thursday,Weekday,Non-Holiday
D500,2019,12,Thursday,Weekday,Christmas
D501,2019,12,Tuesday,Weekday,Non-Holiday
D502,2019,12,Tuesday,Weekday,Christmas
D503,2019,12,Wednesday,Weekday,Christmas
D504,2019,12,Wednesday,Weekday,Non-Holiday
D505,2019,11,Friday,Weekday,Non-Holiday
D506,2019,11,Monday,Weekday,Non-Holiday
D507,2019,11,Saturday,Weekend,Non-Holiday
D508,2019,11,Sunday,Weekend,Non-Holiday
D509,2019,11,Thursday,Weekday,Non-Holiday
D510,2019,11,Tuesday,Weekday,Non-Holiday
D511,2019,11,Wednesday,Weekday,Non-Holiday
D512,2019,10,Friday,Weekday,Non-Holiday
D513,2019,10,Monday,Weekday,Non-Holiday
D514,2019,10,Saturday,Weekend,Non-Holiday
D515,2019,10,Sunday,Weekend,Non-Holiday
D516,2019,10,Thursday,Weekday,Non-Holiday
D517,2019,10,Tuesday,Weekday,Non-Holiday
D518,2019,10,Wednesday,Weekday,Non-Holiday
D519,2019,9,Friday,Weekday,Non-Holiday
D520,2019,9,Monday,Weekday,Non-Holiday
D521,2019,9,Saturday,Weekend,Non-Holiday
D522,2019,9,Sunday,Weekend,Non-Holiday
D523,2019,9,Thursday,Weekday,Non-Holiday
D524,2019,9,Tuesday,Weekday,Non-Holiday
D525,2019,9,Wednesday,Weekday,Non-Holiday
D526,2019,8,Friday,Weekday,Non-Holiday
D527,2019,8,Monday,Weekday,Non-Holiday
D528,2019,8,Saturday,Weekend,Non-Holiday
D529,2019,8,Sunday,Weekend,Non-Holiday
D530,2019,8,Thursday,Weekday,Non-Holiday
D531,2019,8,Tuesday,Weekday,Non-Holiday
D532,2019,8,Wednesday,Weekday,Non-Holiday
D533,2019,7,Friday,Weekday,Non-Holiday
D534,2019,7,Monday,Weekday,Non-Holiday
D535,2019,7,Saturday,Weekend,Non-Holiday
D536,2019,7,Sunday,Weekend,Non-Holiday
D537,2019,7,Thursday,Weekday,Non-Holiday
D538,2019,7,Tuesday,Weekday,Non-Holiday
D539,2019,7,Wednesday,Weekday,Non-Holiday
D540,2019,6,Friday,Weekday,Non-Holiday
D541,2019,6,Monday,Weekday,Non-Holiday
D542,2019,6,Saturday,Weekend,Non-Holiday
D543,2019,6,Sunday,Weekend,Non-Holiday
D544,2019,6,Thursday,Weekday,Non-Holiday
D545,2019,6,Tuesday,Weekday,Non-Holiday
D546,2019,6,Wednesday,Weekday,Non-Holiday
D547,2019,5,Friday,Weekday,Non-Holiday
